symbol,company name,marketCap,price,change,revenue,volume,industry,sector,revenueGrowth,netIncome,free_cash_flow,net_cash_debt
MYGN,"Myriad Genetics, Inc.",1890449536.0,23.18,0.83,694700000.0,782580.0,Diagnostics & Research,Healthcare,1.802461899179364,-146200000.0,-155500000.0,-82900000.0
THRM,Gentherm Incorporated,1872040676.0,56.51,0.14,1300624000.0,165020.0,Auto Parts,Consumer Discretionary,26.856482962569928,20657000.0,615000.0,-95757000.0
SBCF,Seacoast Banking Corporation of Florida,1869865442.0,22.1,-1.78,442730000.0,512690.0,Banks - Regional,Financials,25.948747709919328,97746000.0,136738000.0,36069000.0
ABCL,AbCellera Biologics Inc.,1865182880.0,6.46,-1.82,181037000.0,1992071.0,Biotechnology,Healthcare,-62.98288768522664,-50164000.0,61929000.0,744230000.0
MGNI,"Magnite, Inc.",1850598859.0,13.65,-0.66,589144000.0,988827.0,Advertising Agencies,Communication Services,12.052920176578109,-184462000.0,98727000.0,-523554000.0
CVBF,CVB Financial Corp.,1849771200.0,13.28,-2.42,560728000.0,788668.0,Banks - Regional,Financials,18.700226507758423,249135000.0,272472000.0,-1655757000.0
LILAK,Liberty Latin America Ltd.,1844748951.0,8.62,-0.58,4704100000.0,699506.0,Telecom Services,Communication Services,-3.333127838398786,-303900000.0,199400000.0,-7236700000.0
VCYT,"Veracyte, Inc.",1844466084.0,25.47,-1.51,311175000.0,555698.0,Biotechnology,Healthcare,24.174960294340654,-30190000.0,7146000.0,164854000.0
PCRX,"Pacira BioSciences, Inc.",1842779230.0,40.07,1.42,669173000.0,308801.0,Drug Manufacturers - Specialty & Generic,Healthcare,15.275875672053441,-10455000.0,104652000.0,-451165000.0
KTOS,"Kratos Defense & Security Solutions, Inc.",1829827020.0,14.34,-1.98,933900000.0,667992.0,Aerospace & Defense,Industrials,14.800245851259985,-28000000.0,-85900000.0,-254700000.0
CLBK,"Columbia Financial, Inc.",1829454900.0,17.29,-1.65,292146000.0,139351.0,Banks - Regional,Financials,3.00940372552545,84492000.0,99404000.0,-1434864000.0
SBLK,Star Bulk Carriers Corp.,1822675200.0,17.7,1.26,,821742.0,Marine Shipping,Industrials,,,,-1028271000.0
NVTS,Navitas Semiconductor Corporation,1817433280.0,10.54,5.61,44561000.0,2544858.0,Semiconductors,Technology,77.11753249334234,-67726000.0,-46981000.0,94098000.0
MOMO,Hello Group Inc.,1814637080.0,9.61,-0.31,12374952000.0,1126622.0,Internet Content & Information,Communication Services,-13.177734601511615,1584687000.0,1565623000.0,8234675000.0
CRSR,"Corsair Gaming, Inc.",1810544400.0,17.74,1.14,1348371000.0,318542.0,Computer Hardware,Technology,-23.184493917692162,-56844000.0,87694000.0,-46943000.0
SKYW,"SkyWest, Inc.",1809368768.0,40.72,0.84,2961604000.0,494287.0,Airlines,Industrials,1.6305616028067682,33148000.0,97555000.0,-2458152000.0
ODP,The ODP Corporation,1807060038.0,46.82,0.71,8420000000.0,272055.0,Specialty Retail,Consumer Discretionary,-0.5785807061046144,183000000.0,259000000.0,-578000000.0
HLIT,Harmonic Inc.,1800610350.0,16.17,-0.12,635167000.0,1804137.0,Communication Equipment,Technology,16.971079828806722,34804000.0,30085000.0,-68964000.0
VCEL,Vericel Corporation,1787013293.0,37.57,-2.08,169308000.0,316690.0,Biotechnology,Healthcare,7.367620013951415,-17113000.0,16151000.0,72414000.0
PATK,"Patrick Industries, Inc.",1785728000.0,80.0,0.73,4439797000.0,80163.0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,-2.84448892989253,245696000.0,352912000.0,-1478225000.0
TBBK,"The Bancorp, Inc.",1785674210.0,32.65,0.03,383860000.0,313010.0,Banks - Regional,Financials,23.046248926158142,150369000.0,137942000.0,664625000.0
OPRA,Opera Limited,1785164514.0,19.87,2.26,346504000.0,1286908.0,Internet Content & Information,Communication Services,27.865972914129667,39948000.0,58523000.0,107136000.0
CAKE,The Cheesecake Factory Incorporated,1775703748.0,34.58,0.55,3375560000.0,597845.0,Restaurants,Consumer Discretionary,9.106082972157846,48010000.0,71393000.0,-1710889000.0
ACDC,ProFrac Holding Corp.,1774406431.0,11.16,-2.7,2932320000.0,698393.0,Oil & Gas Equipment & Services,Energy,204.24127476878317,113500000.0,256368000.0,-1291900000.0
ESTA,Establishment Labs Holdings Inc.,1765870458.0,68.61,-1.54,169772000.0,188683.0,Medical Devices,Healthcare,25.945488805471896,-81218000.0,-99595000.0,-139216000.0
HLMN,Hillman Solutions Corp.,1753526200.0,9.01,-0.22,1473022000.0,769793.0,Tools & Accessories,Industrials,1.7491895760099352,-23681000.0,78939000.0,-957292000.0
SMMT,Summit Therapeutics Inc.,1751189330.0,2.51,,577645.7444647573,1199415.0,Biotechnology,Healthcare,-75.62935190144617,-761427229.3317083,-45739386.55291489,174878123.09567335
PCT,"PureCycle Technologies, Inc.",1749632300.0,10.69,1.33,,2351976.0,Pollution & Treatment Controls,Industrials,,-85156000.0,-344953000.0,-143891000.0
MRTN,"Marten Transport, Ltd.",1746524464.0,21.5,-1.29,1274620000.0,179812.0,Trucking,Industrials,22.810077089911253,105323000.0,65179000.0,95953000.0
WAFD,"Washington Federal, Inc.",1744809144.0,26.52,-1.38,730330000.0,514562.0,Banks - Regional,Financials,21.957654728566432,267509000.0,285743000.0,-2725768000.0
NVEE,"NV5 Global, Inc.",1743331491.0,110.77,-1.05,780942000.0,139185.0,Engineering & Construction,Industrials,4.9984874254636935,47278000.0,43078000.0,-136575000.0
AGYS,"Agilysys, Inc.",1739069904.0,68.64,4.19,198065000.0,406464.0,Software - Application,Technology,21.78422981381736,12746000.0,27225000.0,96100000.0
TOWN,TowneBank,1738458904.0,23.24,-1.61,705108000.0,137796.0,Banks - Regional,Financials,6.528035244047814,181734000.0,180288000.0,2456449000.0
UPBD,"Upbound Group, Inc.",1734847163.1699998,31.13,-0.35,4101732000.0,365528.0,Software - Application,Technology,-12.847615083404673,63924000.0,314065000.0,-1460755000.0
BGCP,"BGC Partners, Inc.",1734216512.0,4.43,1.37,1821705000.0,3475885.0,Capital Markets,Financials,-6.782492738909829,41718000.0,197507000.0,-613636000.0
PAYO,Payoneer Global Inc.,1730219492.0,4.81,-0.82,682679000.0,1923312.0,Software - Infrastructure,Technology,33.922962992025575,-24243000.0,53807000.0,-4925476000.0
LESL,"Leslie's, Inc.",1726285845.0,9.39,-2.29,1557172000.0,2222702.0,Home Improvement Retail,Consumer Discretionary,9.786408999094022,119134000.0,-74820000.0,-1183059000.0
SNEX,StoneX Group Inc.,1723403212.0,83.08,-0.36,64484500000.0,90839.0,Capital Markets,Financials,22.21537820063302,219700000.0,-2981900000.0,-5628300000.0
UCTT,"Ultra Clean Holdings, Inc.",1719100464.0,38.46,0.34,2243400000.0,182677.0,Semiconductor Equipment & Materials,Technology,-0.2090654330323405,9100000.0,44100000.0,-283600000.0
STRL,"Sterling Infrastructure, Inc.",1717585380.0,55.8,0.02,1762695000.0,413900.0,Engineering & Construction,Industrials,20.318835237744203,106858000.0,200097000.0,-260571000.0
SPWR,SunPower Corporation,1714637478.0,9.8,1.66,1831673000.0,4786423.0,Solar,Technology,47.45751386686203,33224000.0,-264986000.0,-191281000.0
PDFS,"PDF Solutions, Inc.",1707138730.0,45.1,-0.31,155810000.0,275547.0,Software - Application,Technology,29.455457883979452,1076000.0,18753000.0,126359000.0
ROIC,Retail Opportunity Investments Corp.,1702314040.0,13.51,-0.07,315752000.0,1118254.0,REIT - Retail,Real Estate,8.362103875958349,48370000.0,9923000.0,-1360135000.0
FRME,First Merchants Corporation,1684797453.0,28.23,-2.59,652328000.0,470923.0,Banks - Regional,Financials,24.570666900914894,235707000.0,295681000.0,-675463000.0
VRNA,Verona Pharma plc,1679750576.0,21.14,1.63,458000.0,358362.0,Biotechnology,Healthcare,-98.855,-60607000.0,-51161000.0,270891000.0
OPK,"OPKO Health, Inc.",1676652687.0,2.17,11.0,912554000.0,11716163.0,Diagnostics & Research,Healthcare,-41.45682720553564,-291239000.0,-118421000.0,-162821000.0
ANGI,Angi Inc.,1671671153.0,3.3,-0.6,1847772000.0,426490.0,Internet Content & Information,Communication Services,6.526351229816307,-110384000.0,-54200000.0,-168014000.0
CSGS,"CSG Systems International, Inc.",1670940324.0,52.74,0.3,1124091000.0,158049.0,Software - Infrastructure,Technology,6.270089471415274,58875000.0,49227000.0,-337917000.0
STRA,"Strategic Education, Inc.",1668280576.0,67.84,0.25,1063231000.0,176677.0,Education & Training Services,Consumer Staples,-3.360646424984437,37613000.0,69470000.0,-29145000.0
HEES,"H&E Equipment Services, Inc.",1664467350.0,45.75,0.04,1294550000.0,215284.0,Rental & Leasing Services,Industrials,18.243721541995672,141548000.0,-113325000.0,-1361757000.0
DVAX,Dynavax Technologies Corporation,1659858240.0,12.92,-1.3,655616000.0,2028494.0,Drug Manufacturers - Specialty & Generic,Healthcare,39.46338962644038,235682000.0,134717000.0,398180000.0
ROAD,"Construction Partners, Inc.",1655797388.0,31.39,-3.74,1439954000.0,381394.0,Engineering & Construction,Industrials,34.69510695039602,21694000.0,13389000.0,-409061000.0
IRWD,"Ironwood Pharmaceuticals, Inc.",1652881440.0,10.64,-0.09,417128000.0,1307030.0,Drug Manufacturers - Specialty & Generic,Healthcare,-1.2567554451906493,181978000.0,289670000.0,325754000.0
SWTX,"SpringWorks Therapeutics, Inc.",1639355682.0,26.22,3.64,,576875.0,Biotechnology,Healthcare,,-289036000.0,-185479000.0,521696000.0
SUPN,"Supernus Pharmaceuticals, Inc.",1637560584.0,30.06,0.5,668496000.0,464462.0,Drug Manufacturers - Specialty & Generic,Healthcare,11.166061638083713,52043000.0,161811000.0,114952000.0
GERN,Geron Corporation,1633142096.0,3.21,4.22,494000.0,3949067.0,Biotechnology,Healthcare,-64.17693981145757,-149925000.0,-140523000.0,325264000.0
AHCO,AdaptHealth Corp.,1632873240.0,12.17,1.67,3009018000.0,894542.0,Medical Devices,Healthcare,12.334676936137612,43273000.0,44287000.0,-2242578000.0
HURN,Huron Consulting Group Inc.,1631265447.0,84.91,2.06,1220571000.0,137288.0,Consulting Services,Industrials,23.716634941099922,62119000.0,45555000.0,-489192000.0
SMTC,Semtech Corporation,1628363042.0,25.46,1.84,790923000.0,952928.0,Semiconductors,Technology,2.366964996408405,-6084000.0,-47274000.0,-1215133000.0
VKTX,"Viking Therapeutics, Inc.",1618396674.0,16.21,3.78,,3480513.0,Biotechnology,Healthcare,,-72295000.0,-62510000.0,134207000.0
PLAB,"Photronics, Inc.",1612344378.0,25.79,1.1,870610000.0,668238.0,Semiconductor Equipment & Materials,Technology,16.66199898963776,122205000.0,146318000.0,384577000.0
CLDX,"Celldex Therapeutics, Inc.",1603277325.0,33.93,-1.88,3150000.0,545901.0,Biotechnology,Healthcare,-23.931417531997102,-118636000.0,-109536000.0,274737000.0
TTEC,"TTEC Holdings, Inc.",1599044904.0,33.84,-0.03,2488267000.0,151429.0,Information Technology Services,Technology,7.1342552148073946,88483000.0,91678000.0,-887523000.0
RCKT,"Rocket Pharmaceuticals, Inc.",1598765952.0,19.87,-0.9,,1080235.0,Biotechnology,Healthcare,,-237216000.0,-206165000.0,307486000.0
PRCT,PROCEPT BioRobotics Corporation,1592489220.0,35.35,2.26,85221000.0,413359.0,Medical Devices,Healthcare,105.45577280069432,-98453000.0,-106016000.0,101728000.0
GPCR,Structure Therapeutics Inc.,1590721777.0,41.57,2.67,,263556.0,Biotechnology,Healthcare,,-56215000.0,,240694000.0
CAMT,Camtek Ltd.,1588132427.0,35.63,0.25,316200000.0,174261.0,Semiconductor Equipment & Materials,Technology,9.232985459783816,78816000.0,,219689000.0
TNDM,"Tandem Diabetes Care, Inc.",1585818972.0,24.54,-3.92,794693000.0,1816078.0,Medical Devices,Healthcare,7.730296379541501,-203752000.0,-21944000.0,99193000.0
PTGX,"Protagonist Therapeutics, Inc.",1581280906.0,27.62,-0.18,859000.0,1588179.0,Biotechnology,Healthcare,-98.16805288974196,-140188000.0,-105350000.0,227698000.0
IOVA,"Iovance Biotherapeutics, Inc.",1580120904.0,7.04,-0.14,,3156271.0,Biotechnology,Healthcare,,-411656000.0,-333419000.0,549496000.0
BRP,"BRP Group, Inc.",1579402860.0,24.78,-0.8,1068318000.0,409064.0,Insurance Brokers,Financials,62.52879158996516,-78773000.0,-36745000.0,-1195210000.0
ERII,"Energy Recovery, Inc.",1574915420.0,27.95,0.5,106446000.0,483228.0,Pollution & Treatment Controls,Industrials,-0.9896753790345048,9859000.0,21736000.0,98670000.0
UDMY,"Udemy, Inc.",1574895836.0,10.73,0.42,653304000.0,468658.0,Education & Training Services,Consumer Staples,20.240737673237263,-172770000.0,-82680000.0,433416000.0
AGIO,"Agios Pharmaceuticals, Inc.",1574048256.0,28.32,3.17,19017000.0,530153.0,Biotechnology,Healthcare,2185.6971153846152,-218045000.0,-308288000.0,656863000.0
IMKTA,"Ingles Markets, Incorporated",1569887243.0,82.65,-0.22,5784105101.0,216573.0,Grocery Stores,Consumer Staples,7.479884220691879,247839849.0,104442490.0,-348531277.0
TMCI,"Treace Medical Concepts, Inc.",1568859770.0,25.58,3.69,154986000.0,471128.0,Medical Devices,Healthcare,47.94528393741826,-47233000.0,-55501000.0,101372000.0
CMPR,Cimpress plc,1565674196.0,59.48,1.24,3013609000.0,176347.0,Advertising Agencies,Communication Services,7.631891174111272,-245372000.0,59476000.0,-1587318000.0
ANDE,"The Andersons, Inc.",1556750260.0,46.15,1.81,17228668000.0,175687.0,Food Distribution,Consumer Staples,23.103373743371435,110827000.0,931840000.0,-1175543000.0
SEAT,Vivid Seats Inc.,1551337936.0,7.92,-0.38,630565000.0,707792.0,Internet Content & Information,Communication Services,14.711586040284086,39585000.0,41909000.0,22010000.0
PIII,P3 Health Partners Inc.,1539210068.0,2.99,-8.56,1078003666.0,286659.0,Medical Care Facilities,Healthcare,,-268748496.0,-123785800.0,-112575000.0
RLAY,"Relay Therapeutics, Inc.",1527459280.0,12.56,-1.88,1188000.0,919533.0,Biotechnology,Healthcare,-52.40384615384615,-322702000.0,-255630000.0,883635000.0
ALKT,"Alkami Technology, Inc.",1522052499.0,16.39,-0.55,219476000.0,265770.0,Software - Application,Technology,34.082731065997905,-62157000.0,-43642000.0,82044000.0
ACLX,"Arcellx, Inc.",1517554470.0,31.62,1.44,17912000.0,565710.0,Biotechnology,Healthcare,,-189982000.0,112535000.0,448446000.0
WSBC,"WesBanco, Inc.",1517305426.0,25.61,-0.62,600244000.0,311410.0,Banks - Regional,Financials,-3.010932687864165,180208000.0,147626000.0,-1075302000.0
COCO,"The Vita Coco Company, Inc.",1513132997.0,26.87,-0.26,441098000.0,308303.0,Beverages - Non-Alcoholic,Consumer Staples,10.133804065306574,12292000.0,19862000.0,33806000.0
NWLI,"National Western Life Group, Inc.",1510984056.0,415.56,3.67,576712000.0,22118.0,Insurance - Life,Financials,-21.210548030919472,77264000.0,330824000.0,301836000.0
PLUS,ePlus inc.,1510388250.0,56.3,-0.11,2067718000.0,112261.0,Software - Application,Technology,13.547305107744624,119356000.0,-21063000.0,186925000.0
XNCR,"Xencor, Inc.",1507958276.0,24.97,-1.11,98046000.0,302602.0,Biotechnology,Healthcare,-69.9834680382072,-139539000.0,-59132000.0,528779000.0
GOGL,Golden Ocean Group Limited,1506436400.0,7.55,2.44,1044789000.0,1141349.0,Marine Shipping,Industrials,-20.26410503757884,327700000.0,399934000.0,-1197101000.0
ADUS,Addus HomeCare Corporation,1502138610.0,92.7,-0.68,976084000.0,174412.0,Medical Care Facilities,Healthcare,10.188512255723726,50230000.0,109953000.0,-89037000.0
BANR,Banner Corporation,1499391982.0,43.67,-2.06,636141000.0,169642.0,Banks - Regional,Financials,2.511953048329474,206970000.0,248732000.0,-368093000.0
PERI,Perion Network Ltd.,1498484061.0,30.67,-0.65,660091000.0,432537.0,Internet Content & Information,Communication Services,28.42337294453654,107544000.0,115415000.0,427199000.0
OCSL,Oaktree Specialty Lending Corporation,1497660514.0,19.43,-0.15,308762000.0,749267.0,Credit Services,Financials,19.45434216584068,10068000.0,26215000.0,-1670827000.0
SUMO,"Sumo Logic, Inc.",1494019520.0,12.04,,300668000.0,5262677.0,Software - Infrastructure,Technology,24.17883324728962,-124815000.0,-29374000.0,300476000.0
LMAT,"LeMaitre Vascular, Inc.",1490689320.0,67.28,0.18,169165000.0,168802.0,Medical Instruments & Supplies,Healthcare,6.9973814372999765,20638000.0,18981000.0,64500000.0
NMRK,"Newmark Group, Inc.",1486337352.0,6.22,-2.81,2548078000.0,1091401.0,Real Estate Services,Real Estate,-17.289234393771046,72560000.0,223654000.0,-1123423000.0
RADI,"Radius Global Infrastructure, Inc.",1484993600.0,14.9,,146071000.0,1293549.0,Telecom Services,Communication Services,30.37862829804705,-143051000.0,-517022000.0,-1323054000.0
AMEH,"Apollo Medical Holdings, Inc.",1484501640.0,31.6,-2.5,1218150000.0,133356.0,Medical Care Facilities,Healthcare,41.46227034082634,49407000.0,45508000.0,51022000.0
UFPT,"UFP Technologies, Inc.",1476012670.0,193.85,0.51,380303000.0,88282.0,Medical Devices,Healthcare,66.0980158366199,46670000.0,15765000.0,-68308000.0
OSTK,"Overstock.com, Inc.",1472131430.0,32.57,6.54,1774437000.0,7475586.0,Internet Retail,Consumer Discretionary,-32.59810941335293,-55666000.0,-42620000.0,333867000.0
KRNT,Kornit Digital Ltd.,1468535244.0,29.37,1.1,236003000.0,229781.0,Specialty Industrial Machinery,Industrials,-30.41872066419794,-92799000.0,-80364000.0,348661000.0
SPNS,Sapiens International Corporation N.V.,1467192160.0,26.6,-0.15,481762000.0,134572.0,Software - Application,Technology,2.6908926584501724,52865000.0,38568000.0,90796000.0
RNST,Renasant Corporation,1465707477.0,26.13,-2.17,636284000.0,248570.0,Banks - Regional,Financials,6.481244404280773,178599000.0,340936000.0,-315471000.0
ARHS,"Arhaus, Inc.",1460606833.0,10.43,3.99,1287196000.0,632570.0,Home Improvement Retail,Consumer Discretionary,47.62979580414448,154675000.0,-4100000.0,-256607000.0
EFSC,Enterprise Financial Services Corp,1458914840.0,39.1,-1.78,562046000.0,164768.0,Banks - Regional,Financials,25.440176405339464,207338000.0,235521000.0,-177004000.0
SATS,EchoStar Corporation,1452695018.0,17.34,-0.06,1936156000.0,94531.0,Communication Equipment,Technology,-3.4178159818663567,114659000.0,198853000.0,46412000.0
AMLX,"Amylyx Pharmaceuticals, Inc.",1448988391.0,21.57,2.81,93658000.0,829860.0,Biotechnology,Healthcare,32762.456140350878,-148954000.0,-146743000.0,340606000.0
PLMR,"Palomar Holdings, Inc.",1442752516.0,58.04,-1.19,338179000.0,85789.0,Insurance - Property & Casualty,Financials,22.237644447818063,54947000.0,131632000.0,8960000.0
SNDX,"Syndax Pharmaceuticals, Inc.",1440429725.0,20.93,2.25,,916575.0,Biotechnology,Healthcare,,-153295000.0,-130747000.0,437261000.0
VRTS,"Virtus Investment Partners, Inc.",1439242323.0,197.47,-1.3,831813000.0,31498.0,Asset Management,Financials,-18.02997111680694,123106000.0,165966000.0,-1892916000.0
SVC,Service Properties Trust,1437725740.0,8.69,,1898456000.0,1265600.0,REIT - Hotel & Motel,Real Estate,16.600314217030853,13391000.0,159081000.0,-5514457000.0
MAXN,"Maxeon Solar Technologies, Ltd.",1437359616.0,28.16,2.85,1155364000.0,780881.0,Solar,Technology,37.389097715302945,-188041000.0,-92801000.0,-177104000.0
RXRX,"Recursion Pharmaceuticals, Inc.",1436921752.0,7.47,1.22,46644000.0,1074579.0,Biotechnology,Healthcare,260.2131438721137,-248824000.0,-272120000.0,421405000.0
VEON,VEON Ltd.,1430086726.0,20.44,4.55,7005000000.0,33500.0,Telecom Services,Communication Services,-12.938105891126028,855000000.0,843000000.0,
KC,Kingsoft Cloud Holdings Limited,1426753400.0,6.1,2.52,7870698000.0,2248734.0,Software - Application,Technology,-16.456352421452316,-2711923000.0,,3242063000.0
MSEX,Middlesex Water Company,1426157526.0,80.66,0.42,164394000.0,90262.0,Utilities - Regulated Water,Utilities,11.988827957355497,36078000.0,-35863000.0,-374266000.0
TTMI,"TTM Technologies, Inc.",1425945400.0,13.9,0.51,2458223000.0,593851.0,Electronic Components,Technology,6.713715418863253,71523000.0,222532000.0,-472640000.0
CPRX,"Catalyst Pharmaceuticals, Inc.",1425674880.0,13.44,-0.67,256480000.0,1138541.0,Biotechnology,Healthcare,66.8520723147082,99406000.0,119536000.0,144779000.0
IBTX,"Independent Bank Group, Inc.",1425450195.0,34.53,-4.06,600294000.0,285479.0,Banks - Regional,Financials,1.6625541723047643,108041000.0,177272000.0,-1142990000.0
PRME,"Prime Medicine, Inc.",1424406374.0,14.65,-1.35,,277812.0,Biotechnology,Healthcare,,-137378000.0,,237050000.0
MNTV,Momentive Global Inc.,1424020500.0,9.45,,482752000.0,7550533.0,Software - Application,Technology,5.295392977573421,-76329000.0,-1968000.0,-31168000.0
SGH,"SMART Global Holdings, Inc.",1423570017.0,29.01,8.94,1715679000.0,3329677.0,Semiconductors,Technology,-7.228701326510089,-26723000.0,42117000.0,-486657000.0
CHEF,"The Chefs' Warehouse, Inc.",1414029072.0,35.76,0.42,2820941000.0,319285.0,Food Distribution,Consumer Staples,42.64156877656888,27766000.0,-29748000.0,-769536000.0
DGII,Digi International Inc.,1412938995.0,39.39,-0.68,429705000.0,266082.0,Communication Equipment,Technology,27.45028251101125,27027000.0,48186000.0,-216790000.0
GCMG,"Grosvenor Capital Management, L.P.",1409075200.0,7.54,-0.4,440518000.0,121910.0,Asset Management,Financials,-17.428833310528002,13864000.0,170609000.0,-339866000.0
CLBT,Cellebrite DI Ltd.,1401768000.0,7.2,0.56,279500000.0,275865.0,Software - Infrastructure,Technology,9.458464526841803,20068000.0,35746000.0,187822000.0
AUPH,Aurinia Pharmaceuticals Inc.,1384569120.0,9.68,5.68,146814000.0,9694110.0,Biotechnology,Healthcare,121.38548766511855,-96756000.0,-65175000.0,353603000.0
ETNB,"89bio, Inc.",1380857999.0,18.95,6.94,,2084055.0,Biotechnology,Healthcare,,-105297000.0,-86832000.0,456238000.0
MDRX,"Allscripts Healthcare Solutions, Inc.",1376676000.0,12.6,1.53,837191000.0,1545464.0,Health Information Services,Healthcare,3.8775839392510614,60634000.0,114201000.0,275097000.0
RDFN,Redfin Corporation,1376198100.0,12.42,-6.26,2012757000.0,3293511.0,Real Estate Services,Real Estate,-10.615323262539345,-292127000.0,-28814000.0,-705665000.0
NBTB,NBT Bancorp Inc.,1366501955.0,31.85,-1.82,500776000.0,193584.0,Banks - Regional,Financials,2.061504786400392,146527000.0,162837000.0,-541498000.0
